author_1,author_2,weight
UCgvw7xIdGFupzpt1Y_BFkEA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCplrIQtaPj6au60_f2-mOYw,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCr1emrogPKkKTs_WTtx71xg,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCsSXdJct-nsS8DsABoEsaYA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCueV9cTyTDwgQSec1x2dYgA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCujPF2nBgsTD62nWE3lcpIg,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCut6b9S98nv84cVX89PmKzA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCvApqeCbLod-wejtT4CcVuA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCwha8rxULYMVtNwZWeSkE1A,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCxff05WuyvwELNITi7bj7UA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCySYJU5kUh7X8gVt9la2ISA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCgvw7xIdGFupzpt1Y_BFkEA,UCzoL2l5H5eVlorWGH8AZfAg,1
UCh5ESQvtzyHDhCA7XyekCFA,UChZknRmJkeGeQk0-mQuhDOg,1
UCh5ESQvtzyHDhCA7XyekCFA,UChep9kVb5gQmpodEEl10Xlg,1
UCh5ESQvtzyHDhCA7XyekCFA,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UCh5ESQvtzyHDhCA7XyekCFA,UChs3tU2BcKOT0CezykvAsGw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCiMythXHsw7eQEMykCdmMUA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCipetjeiWj4CZB6EbyYziZg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCj-LL25XJnjxepPKCc3NGog,1
UCh5ESQvtzyHDhCA7XyekCFA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCjmPuazZJzscrwvk0QR9RVw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCkd9W714-947dEE6ZOEBATA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCh5ESQvtzyHDhCA7XyekCFA,UCljDbleJul41G1TzOjOZAVA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCmjppp6ujz3SAnULvP3sZMw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCpIdtvoFHVLGASGB5ySqIEA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCplrIQtaPj6au60_f2-mOYw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCr1emrogPKkKTs_WTtx71xg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCsSXdJct-nsS8DsABoEsaYA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCh5ESQvtzyHDhCA7XyekCFA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCueV9cTyTDwgQSec1x2dYgA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCujPF2nBgsTD62nWE3lcpIg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCut6b9S98nv84cVX89PmKzA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCvApqeCbLod-wejtT4CcVuA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCwha8rxULYMVtNwZWeSkE1A,1
UCh5ESQvtzyHDhCA7XyekCFA,UCxff05WuyvwELNITi7bj7UA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCySYJU5kUh7X8gVt9la2ISA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCh5ESQvtzyHDhCA7XyekCFA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCh5ESQvtzyHDhCA7XyekCFA,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCh5ESQvtzyHDhCA7XyekCFA,UCzoL2l5H5eVlorWGH8AZfAg,1
UChZknRmJkeGeQk0-mQuhDOg,UChep9kVb5gQmpodEEl10Xlg,1
UChZknRmJkeGeQk0-mQuhDOg,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UChZknRmJkeGeQk0-mQuhDOg,UChs3tU2BcKOT0CezykvAsGw,1
UChZknRmJkeGeQk0-mQuhDOg,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UChZknRmJkeGeQk0-mQuhDOg,UCiGRBf2RNF0WRKhRVT7zFoA,1
UChZknRmJkeGeQk0-mQuhDOg,UCiMythXHsw7eQEMykCdmMUA,1
UChZknRmJkeGeQk0-mQuhDOg,UCipetjeiWj4CZB6EbyYziZg,1
UChZknRmJkeGeQk0-mQuhDOg,UCj-LL25XJnjxepPKCc3NGog,1
UChZknRmJkeGeQk0-mQuhDOg,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UChZknRmJkeGeQk0-mQuhDOg,UCjmPuazZJzscrwvk0QR9RVw,1
UChZknRmJkeGeQk0-mQuhDOg,UCkd9W714-947dEE6ZOEBATA,1
UChZknRmJkeGeQk0-mQuhDOg,UCl0ekS9Tt0jJGtOEM18S63w,1
UChZknRmJkeGeQk0-mQuhDOg,UCljDbleJul41G1TzOjOZAVA,1
UChZknRmJkeGeQk0-mQuhDOg,UCmjppp6ujz3SAnULvP3sZMw,1
UChZknRmJkeGeQk0-mQuhDOg,UCmvOgzmmXbjUthHy-WJ52hQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCpIdtvoFHVLGASGB5ySqIEA,1
UChZknRmJkeGeQk0-mQuhDOg,UCpl8rF8uv_8uui-QRvuJaRA,1
UChZknRmJkeGeQk0-mQuhDOg,UCplrIQtaPj6au60_f2-mOYw,1
UChZknRmJkeGeQk0-mQuhDOg,UCpsKOkt5iWTbenzeuq7dsmQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCr1emrogPKkKTs_WTtx71xg,1
UChZknRmJkeGeQk0-mQuhDOg,UCrJn_rbo_ENAdeqneS-RmRw,1
UChZknRmJkeGeQk0-mQuhDOg,UCsJJAvrVGupdmhOqgtDp8dg,1
UChZknRmJkeGeQk0-mQuhDOg,UCsSXdJct-nsS8DsABoEsaYA,1
UChZknRmJkeGeQk0-mQuhDOg,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCsjs5Hp_r86x1xbK6FAeqaA,1
UChZknRmJkeGeQk0-mQuhDOg,UCtNfIBnc5S5DbbQj_yxgJTw,1
UChZknRmJkeGeQk0-mQuhDOg,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCueV9cTyTDwgQSec1x2dYgA,1
UChZknRmJkeGeQk0-mQuhDOg,UCujPF2nBgsTD62nWE3lcpIg,1
UChZknRmJkeGeQk0-mQuhDOg,UCut6b9S98nv84cVX89PmKzA,1
UChZknRmJkeGeQk0-mQuhDOg,UCvApqeCbLod-wejtT4CcVuA,1
UChZknRmJkeGeQk0-mQuhDOg,UCwO2SXr0ggzwg6QWWrr01nQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCwW2OFy95P7ZBkOPxWkpvYg,1
UChZknRmJkeGeQk0-mQuhDOg,UCwha8rxULYMVtNwZWeSkE1A,1
UChZknRmJkeGeQk0-mQuhDOg,UCxff05WuyvwELNITi7bj7UA,1
UChZknRmJkeGeQk0-mQuhDOg,UCySYJU5kUh7X8gVt9la2ISA,1
UChZknRmJkeGeQk0-mQuhDOg,UCylqlpsh8ENNM1LqgQ1KbxA,1
UChZknRmJkeGeQk0-mQuhDOg,UCz3gu01bmjNv0DpRq-K3XYg,1
UChZknRmJkeGeQk0-mQuhDOg,UCzSfZlOVxBSs5ObD25ywxDQ,1
UChZknRmJkeGeQk0-mQuhDOg,UCzoL2l5H5eVlorWGH8AZfAg,1
UChep9kVb5gQmpodEEl10Xlg,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UChep9kVb5gQmpodEEl10Xlg,UChs3tU2BcKOT0CezykvAsGw,1
UChep9kVb5gQmpodEEl10Xlg,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UChep9kVb5gQmpodEEl10Xlg,UCiGRBf2RNF0WRKhRVT7zFoA,1
UChep9kVb5gQmpodEEl10Xlg,UCiMythXHsw7eQEMykCdmMUA,1
UChep9kVb5gQmpodEEl10Xlg,UCipetjeiWj4CZB6EbyYziZg,1
UChep9kVb5gQmpodEEl10Xlg,UCj-LL25XJnjxepPKCc3NGog,1
UChep9kVb5gQmpodEEl10Xlg,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UChep9kVb5gQmpodEEl10Xlg,UCjmPuazZJzscrwvk0QR9RVw,1
UChep9kVb5gQmpodEEl10Xlg,UCkd9W714-947dEE6ZOEBATA,1
UChep9kVb5gQmpodEEl10Xlg,UCl0ekS9Tt0jJGtOEM18S63w,1
UChep9kVb5gQmpodEEl10Xlg,UCljDbleJul41G1TzOjOZAVA,1
UChep9kVb5gQmpodEEl10Xlg,UCmjppp6ujz3SAnULvP3sZMw,1
UChep9kVb5gQmpodEEl10Xlg,UCmvOgzmmXbjUthHy-WJ52hQ,1
UChep9kVb5gQmpodEEl10Xlg,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UChep9kVb5gQmpodEEl10Xlg,UCpIdtvoFHVLGASGB5ySqIEA,1
UChep9kVb5gQmpodEEl10Xlg,UCpl8rF8uv_8uui-QRvuJaRA,1
UChep9kVb5gQmpodEEl10Xlg,UCplrIQtaPj6au60_f2-mOYw,1
UChep9kVb5gQmpodEEl10Xlg,UCpsKOkt5iWTbenzeuq7dsmQ,1
UChep9kVb5gQmpodEEl10Xlg,UCr1emrogPKkKTs_WTtx71xg,1
UChep9kVb5gQmpodEEl10Xlg,UCrJn_rbo_ENAdeqneS-RmRw,1
UChep9kVb5gQmpodEEl10Xlg,UCsJJAvrVGupdmhOqgtDp8dg,1
UChep9kVb5gQmpodEEl10Xlg,UCsSXdJct-nsS8DsABoEsaYA,1
UChep9kVb5gQmpodEEl10Xlg,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UChep9kVb5gQmpodEEl10Xlg,UCsjs5Hp_r86x1xbK6FAeqaA,1
UChep9kVb5gQmpodEEl10Xlg,UCtNfIBnc5S5DbbQj_yxgJTw,1
UChep9kVb5gQmpodEEl10Xlg,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UChep9kVb5gQmpodEEl10Xlg,UCueV9cTyTDwgQSec1x2dYgA,1
UChep9kVb5gQmpodEEl10Xlg,UCujPF2nBgsTD62nWE3lcpIg,1
UChep9kVb5gQmpodEEl10Xlg,UCut6b9S98nv84cVX89PmKzA,1
UChep9kVb5gQmpodEEl10Xlg,UCvApqeCbLod-wejtT4CcVuA,1
UChep9kVb5gQmpodEEl10Xlg,UCwO2SXr0ggzwg6QWWrr01nQ,1
UChep9kVb5gQmpodEEl10Xlg,UCwW2OFy95P7ZBkOPxWkpvYg,1
UChep9kVb5gQmpodEEl10Xlg,UCwha8rxULYMVtNwZWeSkE1A,1
UChep9kVb5gQmpodEEl10Xlg,UCxff05WuyvwELNITi7bj7UA,1
UChep9kVb5gQmpodEEl10Xlg,UCySYJU5kUh7X8gVt9la2ISA,1
UChep9kVb5gQmpodEEl10Xlg,UCylqlpsh8ENNM1LqgQ1KbxA,1
UChep9kVb5gQmpodEEl10Xlg,UCz3gu01bmjNv0DpRq-K3XYg,1
UChep9kVb5gQmpodEEl10Xlg,UCzSfZlOVxBSs5ObD25ywxDQ,1
UChep9kVb5gQmpodEEl10Xlg,UCzoL2l5H5eVlorWGH8AZfAg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UChs3tU2BcKOT0CezykvAsGw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCiGRBf2RNF0WRKhRVT7zFoA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCiMythXHsw7eQEMykCdmMUA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCipetjeiWj4CZB6EbyYziZg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCj-LL25XJnjxepPKCc3NGog,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCjmPuazZJzscrwvk0QR9RVw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCkd9W714-947dEE6ZOEBATA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCl0ekS9Tt0jJGtOEM18S63w,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCljDbleJul41G1TzOjOZAVA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCmjppp6ujz3SAnULvP3sZMw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCmvOgzmmXbjUthHy-WJ52hQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCpIdtvoFHVLGASGB5ySqIEA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCpl8rF8uv_8uui-QRvuJaRA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCplrIQtaPj6au60_f2-mOYw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCpsKOkt5iWTbenzeuq7dsmQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCr1emrogPKkKTs_WTtx71xg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCrJn_rbo_ENAdeqneS-RmRw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCsJJAvrVGupdmhOqgtDp8dg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCsSXdJct-nsS8DsABoEsaYA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCsjs5Hp_r86x1xbK6FAeqaA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCtNfIBnc5S5DbbQj_yxgJTw,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCueV9cTyTDwgQSec1x2dYgA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCujPF2nBgsTD62nWE3lcpIg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCut6b9S98nv84cVX89PmKzA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCvApqeCbLod-wejtT4CcVuA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCwO2SXr0ggzwg6QWWrr01nQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCwW2OFy95P7ZBkOPxWkpvYg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCwha8rxULYMVtNwZWeSkE1A,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCxff05WuyvwELNITi7bj7UA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCySYJU5kUh7X8gVt9la2ISA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCylqlpsh8ENNM1LqgQ1KbxA,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCz3gu01bmjNv0DpRq-K3XYg,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCzSfZlOVxBSs5ObD25ywxDQ,1
UChgkn5Jt5tWKYMoEOuCjz3Q,UCzoL2l5H5eVlorWGH8AZfAg,1
UChs3tU2BcKOT0CezykvAsGw,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UChs3tU2BcKOT0CezykvAsGw,UCiGRBf2RNF0WRKhRVT7zFoA,1
UChs3tU2BcKOT0CezykvAsGw,UCiMythXHsw7eQEMykCdmMUA,1
UChs3tU2BcKOT0CezykvAsGw,UCipetjeiWj4CZB6EbyYziZg,1
UChs3tU2BcKOT0CezykvAsGw,UCj-LL25XJnjxepPKCc3NGog,1
UChs3tU2BcKOT0CezykvAsGw,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UChs3tU2BcKOT0CezykvAsGw,UCjmPuazZJzscrwvk0QR9RVw,1
UChs3tU2BcKOT0CezykvAsGw,UCkd9W714-947dEE6ZOEBATA,1
UChs3tU2BcKOT0CezykvAsGw,UCl0ekS9Tt0jJGtOEM18S63w,1
UChs3tU2BcKOT0CezykvAsGw,UCljDbleJul41G1TzOjOZAVA,1
UChs3tU2BcKOT0CezykvAsGw,UCmjppp6ujz3SAnULvP3sZMw,1
UChs3tU2BcKOT0CezykvAsGw,UCmvOgzmmXbjUthHy-WJ52hQ,1
UChs3tU2BcKOT0CezykvAsGw,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UChs3tU2BcKOT0CezykvAsGw,UCpIdtvoFHVLGASGB5ySqIEA,1
UChs3tU2BcKOT0CezykvAsGw,UCpl8rF8uv_8uui-QRvuJaRA,1
UChs3tU2BcKOT0CezykvAsGw,UCplrIQtaPj6au60_f2-mOYw,1
UChs3tU2BcKOT0CezykvAsGw,UCpsKOkt5iWTbenzeuq7dsmQ,1
UChs3tU2BcKOT0CezykvAsGw,UCr1emrogPKkKTs_WTtx71xg,1
UChs3tU2BcKOT0CezykvAsGw,UCrJn_rbo_ENAdeqneS-RmRw,1
UChs3tU2BcKOT0CezykvAsGw,UCsJJAvrVGupdmhOqgtDp8dg,1
UChs3tU2BcKOT0CezykvAsGw,UCsSXdJct-nsS8DsABoEsaYA,1
UChs3tU2BcKOT0CezykvAsGw,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UChs3tU2BcKOT0CezykvAsGw,UCsjs5Hp_r86x1xbK6FAeqaA,1
UChs3tU2BcKOT0CezykvAsGw,UCtNfIBnc5S5DbbQj_yxgJTw,1
UChs3tU2BcKOT0CezykvAsGw,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UChs3tU2BcKOT0CezykvAsGw,UCueV9cTyTDwgQSec1x2dYgA,1
UChs3tU2BcKOT0CezykvAsGw,UCujPF2nBgsTD62nWE3lcpIg,1
UChs3tU2BcKOT0CezykvAsGw,UCut6b9S98nv84cVX89PmKzA,1
UChs3tU2BcKOT0CezykvAsGw,UCvApqeCbLod-wejtT4CcVuA,1
UChs3tU2BcKOT0CezykvAsGw,UCwO2SXr0ggzwg6QWWrr01nQ,1
UChs3tU2BcKOT0CezykvAsGw,UCwW2OFy95P7ZBkOPxWkpvYg,1
UChs3tU2BcKOT0CezykvAsGw,UCwha8rxULYMVtNwZWeSkE1A,1
UChs3tU2BcKOT0CezykvAsGw,UCxff05WuyvwELNITi7bj7UA,1
UChs3tU2BcKOT0CezykvAsGw,UCySYJU5kUh7X8gVt9la2ISA,1
UChs3tU2BcKOT0CezykvAsGw,UCylqlpsh8ENNM1LqgQ1KbxA,1
UChs3tU2BcKOT0CezykvAsGw,UCz3gu01bmjNv0DpRq-K3XYg,1
UChs3tU2BcKOT0CezykvAsGw,UCzSfZlOVxBSs5ObD25ywxDQ,1
UChs3tU2BcKOT0CezykvAsGw,UCzoL2l5H5eVlorWGH8AZfAg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCiMythXHsw7eQEMykCdmMUA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCipetjeiWj4CZB6EbyYziZg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCj-LL25XJnjxepPKCc3NGog,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCjmPuazZJzscrwvk0QR9RVw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCkd9W714-947dEE6ZOEBATA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCljDbleJul41G1TzOjOZAVA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCmjppp6ujz3SAnULvP3sZMw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCpIdtvoFHVLGASGB5ySqIEA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCplrIQtaPj6au60_f2-mOYw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCr1emrogPKkKTs_WTtx71xg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCsSXdJct-nsS8DsABoEsaYA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCueV9cTyTDwgQSec1x2dYgA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCujPF2nBgsTD62nWE3lcpIg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCut6b9S98nv84cVX89PmKzA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCvApqeCbLod-wejtT4CcVuA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCwha8rxULYMVtNwZWeSkE1A,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCxff05WuyvwELNITi7bj7UA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCySYJU5kUh7X8gVt9la2ISA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCi1b_TRQfgO1Z9O2gNGGWNA,UCzoL2l5H5eVlorWGH8AZfAg,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCiMythXHsw7eQEMykCdmMUA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCipetjeiWj4CZB6EbyYziZg,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCj-LL25XJnjxepPKCc3NGog,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCjmPuazZJzscrwvk0QR9RVw,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCkd9W714-947dEE6ZOEBATA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCljDbleJul41G1TzOjOZAVA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCmjppp6ujz3SAnULvP3sZMw,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCpIdtvoFHVLGASGB5ySqIEA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCplrIQtaPj6au60_f2-mOYw,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCr1emrogPKkKTs_WTtx71xg,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsSXdJct-nsS8DsABoEsaYA,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
